"logitHopeless","laggedvol","npshareofm","magnitude","experience","elec_sys","compensatory","federal","presidential","eth_ling85","CountryDistrict","country","logitSF","wastage","enplosing","logitWastage","experience2"
-1.66614858445993,0.279671311378479,1,5,5,"MM",TRUE,0,0,0.00999999977648258,"HungaryGyor-Moson-Sopron","Hungary",0.652945933118059,0.228783562779427,5.29693460464478,-1.21519264096661,5
-2.37364700155221,0.357372969388962,0.600000023841858,5,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryGyor-Moson-Sopron","Hungary",1.36834433647725,0.126160070300102,3.07571077346802,-1.93534571220131,6
-2.47648506050306,0.32824569940567,1,5,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryGyor-Moson-Sopron","Hungary",1.93652744670118,0.133765578269958,2.12899541854858,-1.86806671472951,7
-2.03798978701673,0.333653718233109,7,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryGyor-Moson-Sopron 1","Hungary",-1.85521983265258,0.414014995098114,4.21906900405884,-0.347392007131841,6
-2.12824281152038,0.350628286600113,2,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryGyor-Moson-Sopron 1","Hungary",-1.32299818281276,0.43157947063446,1.84892535209656,-0.275409846853954,7
-3.04695568039926,0.244728922843933,2,1,5,"MM",TRUE,0,0,0.00999999977648258,"HungaryGyor-Moson-Sopron 3","Hungary",-2.12069998060512,0.468772232532501,1,-0.125073864327419,5
-2.18840789405692,0.333696514368057,5,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryGyor-Moson-Sopron 3","Hungary",-2.39100267083563,0.498073488473892,3.18603110313416,-0.00770608423887717,6
-3.70380989005222,0.327540129423141,2,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryGyor-Moson-Sopron 3","Hungary",-2.95615798648795,0.510170757770538,1,0.0406886437132807,7
-2.17188566476505,0.317803949117661,6,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryGyor-Moson-Sopron 5","Hungary",-2.03759994382985,0.404607474803925,4.29056930541992,-0.386303495131582,6
-1.90928745480294,0.348848134279251,6,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryGyor-Moson-Sopron 5","Hungary",-1.60077438025316,0.435786813497543,3.21468949317932,-0.258279006429168,7
-2.51217488764664,0.325963079929352,1,1,5,"MM",TRUE,0,0,0.00999999977648258,"HungaryGyor-Moson-Sopron 6","Hungary",-1.08514354675856,0.372034817934036,1,-0.523497275870952,5
-1.70548254721203,0.313982576131821,5,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryGyor-Moson-Sopron 6","Hungary",-1.28974716958617,0.434793144464493,3.68996453285217,-0.262321392112612,6
